StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,va_f_1,va_c_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,gm_f_1,gm_c_f_1,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,ab_f_1,ab_c_f_1,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,pb_f_1,pb_c_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,sa_f_1,sa_c_f_1,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,br_f_1,br_c_f_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,su_f_1,su_c_f_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,su_n_1,su_c_n_1,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,ab_n_1,ab_c_n_1,Q70_First Click,Q70_Last Click,Q70_Page Submit,Q70_Click Count,va_n_1,va_c_n_1,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,gm_n_1,gm_c_n_1,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,sa_n_1,sa_c_n_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,br_n_1,br_c_n_1,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,pb_n_1,pb_c_n_1,gender,age,religion,education,politics_1,politics_2,Q79,PROLIFIC_PID,STUDY_ID
2021-08-08 15:49:54,2021-08-08 15:52:02,0,82.26.207.192,100,128,1,2021-08-08 15:52:02,R_1eV67p6HQ4d8CTN,,,,,51.35369873046875,0.5287017822265625,anonymous,EN-GB,1,3.4,4.897,5.391,3,20,84,2.295,3.321,3.815,3,83,69,5.171,7.267,7.875,2,35,7,4.574,7.49,8.025,3,100,100,1.246,3.735,4.418,5,54,40,0.517,3.956,4.4,3,54,68,3.068,4.318,4.821,3,28,68,5.327,6.514,6.927,3,73,70,3.824,7.295,8.023,3,,65,4.216,6.639,7.05,3,22,100,3.124,4.618,5.032,3,0,100,4.574,7.952,8.531,4,70,73,4.499,5.293,5.601,2,45,65,6.325,8.188,8.787,3,10,63,1,28,1,4,1,1,61057c15a41ca76d1929f024,61057c15a41ca76d1929f024,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:49:27,2021-08-08 15:52:17,0,90.198.21.188,100,170,1,2021-08-08 15:52:18,R_2Pq91uK3Byfb6ri,,,,,51.4615020751953125,-0.140899658203125,anonymous,EN-GB,1,6.571,7.64,8.181,2,83,80,3.068,4.32,4.861,2,12,85,5.845,6.579,7.233,2,32,36,7.466,10.167,10.765,2,82,89,8.323,9.302,9.963,2,62,80,7.84,8.846,9.351,2,70,80,2.894,4.991,5.532,2,28,79,5.318,6.633,7.048,2,76,98,3.19,4.474,5.253,2,83,75,6.319,10.084,12.135,2,90,78,3.691,4.475,5.013,2,85,95,6.078,8.23,8.948,4,43,39,5.049,6.25,6.865,2,64,75,1.456,9.833,10.283,3,89,94,1,36,4,3,4,5,5e0b3cf40db89237cdbd9e31,5e0b3cf40db89237cdbd9e31,610fa0817bba062b1fb158c5
2021-08-08 15:49:23,2021-08-08 15:53:04,0,188.220.203.196,100,221,1,2021-08-08 15:53:05,R_3TSBpmuMtP2O0gx,,,,,53.75909423828125,-1.5897064208984375,anonymous,EN-GB,1,6.076,9.582,10.438,6,28,86,3.331,7.608,8.801,5,30,18,1.173,1.173,2.582,1,,,0.396,3.087,4.214,4,,2,4.988,8.805,10.006,4,80,56,0,0,15.008,0,,,5.496,12.053,13.159,5,23,15,4.389,8.629,9.417,7,100,100,4.249,5.347,6.202,2,,56,3.043,5.095,5.955,3,26,67,8.822,12.168,13.392,4,65,33,8.679,14.606,15.126,5,67,,8.241,13.237,14.152,5,28,23,7.304,13.781,15.019,4,50,,2,20,2,2,6,6,60d1086b98e817a86b2f05fa,60d1086b98e817a86b2f05fa,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:51:49,2021-08-08 15:54:23,0,86.136.87.52,100,153,1,2021-08-08 15:54:24,R_3HuYxEVTChUE4TN,,,,,56.1470947265625,-3.922393798828125,anonymous,EN-GB,1,5.548,6.86,7.712,2,38,16,2.775,3.943,5.164,2,67,81,5.406,7.214,8.075,2,45,0,6.874,9.898,12.942,3,82,68,9.336,12.08,13.332,2,37,29,2.758,4.39,5.507,2,45,7,5.253,7.485,8.45,2,43,25,5.998,7.79,8.81,2,99,80,1.914,4.466,5.248,3,90,85,4.128,6.792,7.709,3,86,69,3.384,5.192,5.685,2,2,90,3.8,6.055,6.987,3,0,100,4.248,6.088,6.788,2,24,84,5.727,6.983,7.78,2,90,71,1,26,2,4,5,6,5ce08303578f980018bc83b2,5ce08303578f980018bc83b2,610fa0817bba062b1fb158c5
2021-08-08 15:51:08,2021-08-08 15:55:02,0,109.158.40.15,100,233,1,2021-08-08 15:55:02,R_30qarShYTpJbjfo,,,,,51.5576934814453125,-1.776702880859375,anonymous,EN-GB,1,4.101,7.006,7.86,2,32,93,6.411,8.587,9.317,3,76,100,6.746,8.676,10.054,3,100,100,4.869,6.381,7.37,2,100,100,7.051,8.587,9.388,2,40,76,2.749,4.631,5.469,2,100,100,6.763,8.363,9.482,2,40,67,8.069,12.266,13.512,2,100,100,5.63,7.899,8.766,2,40,74,4.758,6.795,7.815,3,100,100,4.862,8.257,8.956,4,21,100,11.58,13.554,14.563,3,68,67,6.453,8.527,9.113,2,87,87,8.995,11.281,11.872,3,51,73,2,22,1,5,5,5,5d10f1d8f5c7d70015aa6381,5d10f1d8f5c7d70015aa6381,610fa0817bba062b1fb158c5
2021-08-08 15:52:37,2021-08-08 15:55:15,0,84.69.25.218,100,157,1,2021-08-08 15:55:15,R_2aK93YTnyySGfJZ,,,,,51.470794677734375,-2.0821990966796875,anonymous,EN-GB,1,3.953,6.283,7.116,2,2,96,1.263,1.263,2.781,1,,79,3.73,8.726,10.986,7,100,40,14.335,14.335,15.109,1,2,,3.854,4.9,5.789,2,61,42,2.197,9.911,10.722,9,56,35,5.61,8.468,10.395,2,55,17,3.136,5.903,7.084,4,96,92,1.716,5.642,6.125,8,0,92,3.573,7.454,8.061,5,0,88,2.215,5.937,6.872,4,28,38,12.818,14.259,15.007,3,59,37,5.989,8.341,11.077,4,36,57,6.158,10.262,10.613,3,0,100,1,19,1,3,1,1,61027b3439bbe884fddc590c,61027b3439bbe884fddc590c,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:52:20,2021-08-08 15:55:40,0,86.165.149.118,100,199,1,2021-08-08 15:55:40,R_12srmkik6vy6xIN,,,,,51.9214935302734375,-2.533599853515625,anonymous,EN-GB,1,4.906,11.053,12,3,29,84,3.977,7.394,8.373,3,66,65,6.015,10.08,11.166,3,67,39,6.388,10.718,12.045,3,95,71,6.775,13.078,15.008,2,45,,6.234,9.687,10.881,3,68,62,7.961,12.076,14.135,3,47,53,6.089,12.737,13.812,4,30,63,3.381,5.92,8.005,2,84,83,6.493,10.376,11.149,3,55,41,4.498,8.6,9.698,3,34,38,3.33,3.33,4.836,1,,,5.041,8.24,9.281,3,57,44,2.194,5.54,6.801,3,,33,2,54,5,4,4,5,5ea7e9f15bc7011d31958608,5ea7e9f15bc7011d31958608,610fa0817bba062b1fb158c5
2021-08-08 15:53:27,2021-08-08 15:55:41,0,86.165.220.145,100,134,1,2021-08-08 15:55:42,R_1jjqsXBFNcjH90s,,,,,53.839996337890625,-2.3914947509765625,anonymous,EN-GB,1,4.992,6.199,6.728,2,20,93,1.901,4.45,4.737,4,100,100,7.986,9.586,10.42,2,33,22,7.9,9.386,9.946,2,78,80,5.825,6.883,7.648,2,100,100,5.79,8.946,9.197,3,87,93,6.425,7.9,8.507,2,20,93,4.694,5.782,6.499,2,100,100,4.001,5.352,6.01,2,67,69,3.938,4.931,5.48,2,68,74,2.934,5.921,6.592,4,0,100,7.91,8.768,9.235,2,34,75,3.853,4.671,5.283,2,77,100,5.879,7.415,7.881,2,100,89,1,24,1,3,6,7,61044fcb640e0def77785661,61044fcb640e0def77785661,610fa0817bba062b1fb158c5
2021-08-08 15:53:16,2021-08-08 15:56:38,0,86.187.237.195,100,201,1,2021-08-08 15:56:38,R_1C3FOrYeLcqu19S,,,,,51.5426025390625,-0.244903564453125,anonymous,EN-GB,1,6.101,10.465,11.334,4,0,100,2.108,5.719,6.429,4,100,100,4.454,13.424,14.29,4,68,51,4.206,13.272,13.955,3,51,,5.829,10.465,11.294,4,72,67,2.444,4.698,5.82,3,100,37,4.548,8.695,9.426,4,0,100,3.538,8.429,9.257,5,100,100,1.638,11.539,12.352,4,50,50,2.645,10.047,10.871,4,0,100,1.68,5.161,5.849,3,0,100,3.37,6.772,7.497,3,0,,1.875,6.281,7.092,4,100,60,8.405,13.703,15.025,4,0,100,1,27,1,4,2,3,5e79e257db69a30124c8b504,5e79e257db69a30124c8b504,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:54:00,2021-08-08 15:57:31,0,31.111.41.235,100,211,1,2021-08-08 15:57:31,R_1NxBUatBuvmpxO0,,,,,53.01690673828125,-2.2368927001953125,anonymous,EN-GB,1,6.486,14.533,15.109,7,6,94,3.068,12.411,13.338,10,89,78,6.957,10.572,11.347,3,22,67,5.391,9.826,10.708,5,100,100,7.246,9.778,10.571,4,66,60,0.298,10.821,11.46,10,85,88,6.653,9.537,15.013,5,0,100,5.605,14.942,15.008,13,87,99,1.035,7.867,11.537,7,26,75,6.162,9.428,12.997,5,0,100,3.632,6.033,6.749,3,0,100,9.771,14.937,15.108,5,6,68,4.014,6.359,7.113,3,75,100,7.596,11.694,12.293,5,100,100,1,68,4,2,5,5,5c869cfb4c266300156eded0,5c869cfb4c266300156eded0,610fa0817bba062b1fb158c5
2021-08-08 15:54:21,2021-08-08 15:57:58,0,90.210.139.151,100,217,1,2021-08-08 15:57:59,R_3iEIP5fE2EyWTw5,,,,,51.4770050048828125,-0.1959075927734375,anonymous,EN-GB,1,6.956,9.615,11.258,3,5,83,3.496,6.787,8.701,3,70,68,2.789,11.857,14.628,3,34,67,10.886,14.6,15.02,3,,,8.013,8.013,15.114,1,66,,4.283,9.151,11.558,4,68,68,4.611,8.109,9.227,2,34,70,5.809,8.899,11.07,3,69,69,10.045,11.592,14.464,2,55,63,4.981,6.548,8.084,2,69,73,4.099,4.099,7.843,1,35,,5.597,9.866,11.823,3,33,67,3.906,9.181,10.462,5,70,67,11.547,13.515,14.934,2,24,71,1,40,1,5,3,6,6086933c60b90ca10daeea67,6086933c60b90ca10daeea67,610fa0817bba062b1fb158c5
2021-08-08 15:55:52,2021-08-08 15:58:47,0,86.185.55.102,100,175,1,2021-08-08 15:58:47,R_2sWHAXFw4Rxob3t,,,,,51.2122039794921875,-2.6504974365234375,anonymous,EN-GB,1,5.336,8.262,8.876,3,31,86,4.533,6.643,7.502,2,84,76,5.571,8.009,8.807,2,30,32,8.385,10.825,11.574,2,73,38,5.923,6.801,8.218,2,70,57,5.29,7.146,8.403,2,93,89,9.414,11.189,12.468,2,56,19,6.272,9.774,11.502,2,65,21,5.141,7.699,8.954,2,62,53,3.985,5.655,6.343,2,15,84,3.786,5.101,6.481,2,38,10,6.222,8.623,9.516,3,66,68,4.843,7.017,7.783,2,68,61,9.588,13.812,15.039,3,48,22,2,30,4,5,2,2,5cc45f90155841001b26c2b7,5cc45f90155841001b26c2b7,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:56:23,2021-08-08 15:59:32,0,90.196.89.68,100,189,1,2021-08-08 15:59:32,R_tGw6CnFWGRICsmZ,,,,,51.52099609375,-3.203704833984375,anonymous,EN-GB,1,6.04,8.459,9.525,3,14,82,3.559,5.963,7.006,3,23,51,7.13,11.931,12.837,6,57,53,0.554,1.785,2.831,2,,23,4.151,14.625,15.014,8,57,100,4.469,9.039,10.858,6,65,17,9.252,12.898,13.861,5,72,51,5.115,10.556,11.418,6,100,100,2.832,5.725,6.827,3,100,100,2.027,9.583,10.606,8,90,89,3.239,7.588,8.603,5,81,66,4.928,9.874,11.236,4,70,54,5.112,12.378,13.8,6,61,98,5.57,13.389,14.335,8,56,32,2,31,1,3,2,2,5b905d5d2f789f00011c4cc2,5b905d5d2f789f00011c4cc2,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:56:03,2021-08-08 16:00:07,0,51.146.130.198,100,243,1,2021-08-08 16:00:07,R_1hW1YKkTB6HmRDq,,,,,51.9322052001953125,-0.4568023681640625,anonymous,EN-GB,1,7.033,8.466,8.955,2,28,84,6.123,8.723,9.301,2,55,82,8.03,9.739,10.232,2,73,74,8.925,13.254,14.983,2,83,85,10.246,14.253,14.862,4,70,79,4.309,5.465,5.944,2,70,83,8.765,10.605,11.024,2,89,90,9.303,10.639,11.208,2,27,80,4.998,7.377,7.796,2,89,84,6.669,11.006,11.548,3,8,93,5.602,8.236,10.479,3,51,77,7.262,8.447,8.852,2,29,84,7.222,9.11,9.523,2,66,82,10.027,14.467,15.212,2,70,66,2,58,2,3,6,6,601717aa2b7ef320b4b810cd,601717aa2b7ef320b4b810cd,610fa0817bba062b1fb158c5
2021-08-08 15:53:52,2021-08-08 16:01:32,0,82.39.185.110,100,459,1,2021-08-08 16:01:32,R_Zfzt8fIPdy01pU5,,,,,51.4535064697265625,-2.591705322265625,anonymous,EN-GB,1,0.009,14.787,15.011,3,15,93,6.069,11.822,12.978,3,79,76,10.629,14.042,15.118,2,23,2,9.572,14.425,15.008,2,95,68,4.126,10.434,15.109,4,50,2,5.13,9.909,12.594,3,100,100,8.759,12.479,15.009,2,30,43,0.796,13.521,15.006,6,83,82,6.897,11.208,15.013,2,87,52,8.208,12.363,15.012,3,77,68,7.946,11.679,14.01,2,20,62,0.01,13.377,15.116,4,52,0,7.598,11.387,15.116,2,100,100,8.865,11.774,13.404,3,63,41,2,26,4,4,2,5,5c347dbcbef9a20001e3098e,5c347dbcbef9a20001e3098e,610fa0817bba062b1fb158c5
2021-08-08 15:59:23,2021-08-08 16:02:39,0,88.104.36.248,100,195,1,2021-08-08 16:02:39,R_2R4cB7sX6xiTgeO,,,,,53.6201934814453125,-0.48370361328125,anonymous,EN-GB,1,4.451,7.753,8.629,3,31,32,4.651,7.746,8.987,5,68,13,5.606,8.152,9.083,3,32,0,9.125,14.141,14.859,6,62,75,6.149,8.235,8.97,3,85,85,3.96,7.802,8.601,4,0,95,7.177,9.738,10.657,3,62,26,7.054,10.263,11.29,3,100,100,5.261,8.079,8.886,3,22,73,6.561,9.752,10.388,3,70,26,5.876,11.957,12.765,5,38,22,9.539,13.679,14.575,3,67,30,3.938,7.357,8.013,5,0,99,8.503,11.96,12.611,3,0,100,2,25,1,4,1,1,61040f3f651915ca7f3b3eb5,61040f3f651915ca7f3b3eb5,610fa2dc06d18e9f8a5da6e9
2021-08-08 15:58:52,2021-08-08 16:02:55,0,87.74.155.206,100,242,1,2021-08-08 16:02:55,R_1QgtzDYCZxFgiQU,,,,,52.2689056396484375,-0.3354949951171875,anonymous,EN-GB,1,4.991,8.233,9.361,2,3,95,3.765,8.157,9.51,3,79,79,8.954,11.166,13.016,2,69,6,6.079,14.624,15.007,5,91,75,8.673,10.163,11.231,2,68,68,5.015,7.549,8.862,2,37,62,6.562,9.814,11.605,2,35,42,7.681,10.477,12.168,2,64,41,7.624,13.98,15.006,2,43,37,5.306,7.384,8.662,2,19,75,6.758,8.993,10.959,2,33,60,10.813,10.813,15.107,1,57,,5.276,13.774,15.116,4,12,87,10.158,12.659,14.673,2,68,57,2,45,1,5,2,2,5880ebe10e568e0001ca4498,5880ebe10e568e0001ca4498,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:02:27,2021-08-08 16:06:25,0,109.150.15.0,100,238,1,2021-08-08 16:06:26,R_2f0RZSgGnDk8q93,,,,,51.898193359375,-1.688507080078125,anonymous,EN-GB,1,7.449,10.531,11.926,2,5,83,6.524,10.3,11.403,3,100,100,10.051,13.908,15.12,3,84,,6.26,11.589,12.918,2,86,92,3.726,13.743,14.921,5,85,85,5.034,10.692,11.699,4,80,70,6.294,8.149,9.312,2,33,70,7.05,12.536,13.721,4,89,89,0.387,10.816,12.079,4,33,33,6.213,13.781,14.864,3,31,67,4.083,8.869,10.051,3,0,100,5.397,8.94,10.069,3,0,100,8.422,12.467,13.557,3,100,90,9.593,14.65,15.024,4,100,100,1,65,1,4,3,5,5ea01d722f8a310202abb100,5ea01d722f8a310202abb100,610fa0817bba062b1fb158c5
2021-08-08 16:03:32,2021-08-08 16:06:26,0,86.170.58.110,100,174,1,2021-08-08 16:06:26,R_2fex6iMlLgThZcH,,,,,52.12939453125,-1.9048004150390625,anonymous,EN-GB,1,0,0,0.521,0,,,4.1,5.857,7.362,2,67,67,6.974,9.872,11.572,2,29,86,7.112,11.084,12.32,3,79,78,7.796,13.016,15.01,4,61,62,4.254,6.355,8.089,2,29,38,4.363,7.848,8.93,3,48,64,4.904,13.053,14.443,4,82,85,2.389,4.914,6.227,2,72,68,6.571,8.419,9.64,2,53,54,5.776,9.596,10.751,3,41,63,4.489,7.738,8.684,3,38,68,3.539,5.902,7.432,2,20,94,10.556,14.023,15.118,3,56,55,2,53,1,4,5,5,5f04e04c6fc1777ca7b04349,5f04e04c6fc1777ca7b04349,610fa0817bba062b1fb158c5
2021-08-08 16:02:49,2021-08-08 16:06:37,0,86.139.31.30,100,228,1,2021-08-08 16:06:37,R_2douhZ0eGro0hIL,,,,,51.5032958984375,-0.6894073486328125,anonymous,EN-GB,1,2.977,4.315,16.956,2,1,85,2.894,6.394,7.508,7,89,59,6.025,10.288,15.01,4,63,0,7.509,11.425,15.012,2,64,76,3.808,4.782,6.151,2,100,100,2.734,4.064,5.225,2,28,14,4.728,6.057,7.346,2,31,24,5.226,7.401,8.279,3,95,92,8.553,14.347,15.109,3,39,18,9.624,11.613,12.504,2,26,68,3.826,5.733,15.11,2,0,77,4.186,6.439,7.647,2,100,100,7.289,8.489,15.027,2,31,81,5.76,8.143,10.004,2,0,87,1,30,1,4,1,1,5cab9c01291df900015c2849,5cab9c01291df900015c2849,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:03:56,2021-08-08 16:06:41,0,31.53.172.80,100,165,1,2021-08-08 16:06:42,R_1Qa8sJ14xpodgXi,,,,,54.9683990478515625,-1.40020751953125,anonymous,EN-GB,1,8.082,14.573,15.024,6,30,16,3.25,4.188,5.089,2,76,72,0,0,0.264,0,,,7.527,9.304,9.768,3,83,100,12.366,15.007,15.008,3,17,72,6.953,7.922,8.547,2,19,77,10.116,11.909,12.386,4,38,88,9.104,9.97,10.418,3,100,100,5.769,7.424,8.095,3,14,82,6.246,7.372,7.887,3,31,74,4.561,6.709,7.35,3,28,62,8.4,11.966,12.783,3,0,100,8.137,9.618,9.952,3,29,70,10.636,11.878,12.475,3,100,100,2,23,1,3,4,6,60cf52b409077c1ea45f8b36,60cf52b409077c1ea45f8b36,610fa0817bba062b1fb158c5
2021-08-08 16:04:51,2021-08-08 16:07:26,0,86.136.95.63,100,155,1,2021-08-08 16:07:27,R_OIRpnkTON962LGp,,,,,51.276702880859375,0.1840057373046875,anonymous,EN-GB,1,4.532,6.138,7.535,2,61,82,0.024,6.178,7.139,3,67,71,9.863,11.969,13.219,2,59,60,4.739,6.522,7.815,2,85,100,4.399,7.24,7.86,3,74,69,3.304,5.007,6.393,2,0,100,2.801,7.85,8.911,3,50,51,5.306,8.062,8.937,2,100,84,4.594,5.959,7.46,2,40,70,3.997,6.671,7.368,3,19,100,4.264,5.857,7.086,2,37,70,6.122,13.789,15.09,3,70,67,4.148,5.537,7.335,2,0,100,10.708,14.417,15.011,3,50,80,2,19,1,3,2,3,60f6e862668d28e57fcc6dfa,60f6e862668d28e57fcc6dfa,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:03:32,2021-08-08 16:08:02,0,82.2.48.137,100,270,1,2021-08-08 16:08:02,R_2Tuv0wE3IGQ367u,,,,,51.7783966064453125,0.1056976318359375,anonymous,EN-GB,1,0.413,11.8,15.009,4,13,86,14.334,14.334,15.008,1,67,,10.578,12.958,13.743,2,71,30,11.634,12.775,15.009,2,74,,11.508,13.121,14.34,2,69,68,5.993,11.816,12.7,3,35,60,9.347,11.198,12.375,2,32,70,0.066,11.712,12.645,4,100,100,0,0,11.638,0,,,0,0,12.458,0,,,11.134,12.421,13.29,2,59,60,10.449,12.354,13.204,2,68,68,8.415,13.607,14.044,4,30,77,9.86,13.966,15.007,2,33,77,2,21,1,3,1,2,5fc8ec18a4f3842db7936294,5fc8ec18a4f3842db7936294,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:06:49,2021-08-08 16:09:35,0,87.81.99.180,100,166,1,2021-08-08 16:09:36,R_1LBthK8Sm5bLTvk,,,,,53.30059814453125,-2.660400390625,anonymous,EN-GB,1,4.742,8.646,9.408,3,0,100,4.491,5.931,6.573,2,69,87,5.539,7.155,7.908,2,100,33,5.524,7.724,8.414,2,100,100,7.373,10.061,10.934,2,68,68,6.522,7.787,8.595,2,33,68,7.538,9.69,10.42,2,0,100,1.525,3.364,3.749,3,77,41,3.504,7.058,7.801,2,32,68,7.571,9.171,9.964,2,69,75,4.303,5.982,6.681,2,0,74,8.347,9.995,10.533,2,0,100,6.969,9.145,9.962,2,68,68,11.769,14.481,15.008,3,100,100,1,30,1,3,7,7,5b71b24ab3e51f0001915753,5b71b24ab3e51f0001915753,610fa0817bba062b1fb158c5
2021-08-08 16:06:19,2021-08-08 16:09:43,0,86.29.109.235,100,203,1,2021-08-08 16:09:44,R_3RxSixBwDzEE7E5,,,,,51.737701416015625,-1.2053985595703125,anonymous,EN-GB,1,5.925,7.938,9.595,3,3,81,4.214,7.039,8.487,2,81,32,0.043,10.555,12.742,4,28,0,4.743,13.576,15.007,5,94,34,3.048,10.819,11.832,7,35,25,4.056,5.919,7.049,2,68,8,2.817,9.559,11.386,7,18,55,6.045,10.181,11.13,4,99,69,5.159,10.95,12.266,3,41,7,5.608,7.063,8.189,2,55,32,3.891,5.247,7.181,2,16,35,9.571,14.193,15.012,6,68,35,4.581,7.044,8.484,2,64,16,11.557,13.487,14.657,2,31,35,2,22,1,4,2,2,601c2034c83e5669dc80cc15,601c2034c83e5669dc80cc15,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:07:27,2021-08-08 16:09:54,0,151.226.101.44,100,147,1,2021-08-08 16:09:55,R_8FZK4WaVtkarwNb,,,,,53.1658935546875,-1.2113037109375,anonymous,EN-GB,1,3.901,6.275,6.919,3,34,68,0,0,4.12,0,,,7.35,7.35,9.432,1,71,,5.816,8.826,9.752,3,80,67,6.712,8.469,9.162,3,34,73,2.271,3.471,4.758,2,2,100,7.715,11.863,12.701,2,34,34,5.113,9.244,9.995,6,70,71,2.901,4.705,5.805,2,0,,0,0,5.482,0,,,0,0,6.514,0,,,5.224,8.213,8.935,5,30,76,3.894,4.911,5.402,2,0,99,8.3,9.524,10.294,2,3,99,2,18,1,2,1,2,60ddc797e76e3ea74088eee1,60ddc797e76e3ea74088eee1,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:06:55,2021-08-08 16:10:18,0,80.4.74.63,100,202,1,2021-08-08 16:10:18,R_2dyTsFXOZahTvfR,,,,,51.07000732421875,-1.7978973388671875,anonymous,EN-GB,1,3.913,5.969,6.911,3,32,70,5.192,7.532,8.309,2,63,22,5.294,7.229,7.909,2,29,29,7.292,8.94,10.371,2,79,73,6.917,10.502,10.834,4,59,12,2.84,4.506,5.964,2,31,30,4.243,8.938,10.218,4,71,69,6.519,13.611,13.893,6,63,27,4.594,6.319,7.096,2,93,25,4.971,6.98,7.761,2,64,45,5.563,8.998,9.827,3,50,54,10.329,12.421,13.144,2,68,4,3.772,5.802,7.528,2,29,70,8.388,11.614,12.445,3,71,68,1,30,1,4,2,3,6103082117238ae6d0c3e805,6103082117238ae6d0c3e805,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:07:49,2021-08-08 16:10:44,0,86.165.220.145,100,175,1,2021-08-08 16:10:45,R_9BJJed5KTjqTD6p,,,,,53.839996337890625,-2.3914947509765625,anonymous,EN-GB,1,1.637,7.689,8.03,5,63,69,1.328,5.778,6.147,4,100,100,1.501,11.351,12.159,7,75,64,4.503,14.785,15.041,4,63,,3.337,7.349,7.77,7,74,70,1.444,4.605,4.819,4,100,100,1.14,5.867,6.344,4,68,66,1.321,5.775,6.188,4,100,100,1.001,7.365,7.82,4,35,66,3.808,10.85,11.301,8,42,72,1.048,11.28,11.616,6,0,100,1.352,9.306,10.163,6,67,56,1.201,5.749,6.37,4,100,74,3.773,11.055,11.7,5,50,54,2,22,1,4,1,1,5d4c4c7e8cbe900016c1f7a3,5d4c4c7e8cbe900016c1f7a3,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:08:03,2021-08-08 16:10:56,0,80.6.98.188,100,173,1,2021-08-08 16:10:56,R_1Ny6Fq1MezxbF5X,,,,,51.59429931640625,-0.2490997314453125,anonymous,EN-GB,1,4.483,9.277,9.862,8,21,95,3.667,4.897,5.529,2,100,100,5.718,7.594,8.727,3,100,16,5.478,8.544,9.414,4,94,95,8.733,14.725,15.012,2,62,42,2.439,6.267,7.135,4,31,73,12.226,14.03,14.889,2,32,10,5.769,7.808,8.549,2,100,83,0,0,0.588,0,,,4.068,5.061,5.856,2,28,79,4.91,6.934,8.149,3,4,100,8.45,10.025,11.05,2,57,7,3.595,11.841,13.012,9,99,99,7.452,8.649,9.822,2,95,84,2,20,5,2,2,2,6100a7894a01de2962d13bee,6100a7894a01de2962d13bee,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:07:22,2021-08-08 16:11:14,0,95.91.215.148,100,232,1,2021-08-08 16:11:14,R_1Nm5jiCuO3PuHT2,,,,,52.546600341796875,13.441497802734375,anonymous,EN-GB,1,5.989,9.958,10.928,3,33,73,5.138,12.485,13.564,4,19,85,4.953,9.243,10.191,3,32,51,7.05,11.928,12.885,3,100,87,8.262,13.744,15.107,4,69,31,4.268,7.751,8.859,3,67,50,5.408,10.375,11.956,3,67,69,8.516,14.743,15.008,3,0,83,5.138,11.945,13.027,4,32,68,5.432,12.518,13.619,4,32,70,5.234,9.316,10.264,3,85,87,6.762,10.893,12.045,3,51,51,4.682,7.503,8.46,3,51,51,7.907,13.212,14.287,4,100,100,2,47,1,5,3,1,5d561653194649001adc083f,5d561653194649001adc083f,610fa2dc06d18e9f8a5da6e9
2021-08-08 16:08:16,2021-08-08 16:11:25,0,151.230.54.37,100,188,1,2021-08-08 16:11:25,R_11ZvfUhK7g1PbDU,,,,,52.9976043701171875,-2.916107177734375,anonymous,EN-GB,1,4.093,8.395,9.044,5,41,,4.75,7.924,8.792,4,39,67,1.599,8.082,9.126,4,31,,1.251,11.701,14.197,7,67,,2.639,9.273,10.696,6,81,87,2.162,5.969,6.751,5,82,79,2.7,7.261,9.513,4,29,,2.004,5.914,6.854,4,93,92,3.687,9.801,11.248,6,63,79,1.843,6.842,7.642,4,67,67,1.627,7.071,8.149,6,32,,2.396,7.345,8.227,4,36,66,3.508,6.491,7.305,4,76,78,1.876,12.135,12.949,6,61,65,2,55,4,3,6,4,5eef2245f9461b073e20f386,5eef2245f9461b073e20f386,610fa0817bba062b1fb158c5
