StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q70,eu_f_1,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,eu_n_1,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,as_n_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,as_f_1,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,ab_f_1,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,ab_n_1,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q53_1,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,su_f_1,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,su_f2_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,su_n_1,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,va_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,va_n_1,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,or_f_1,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,or_f2_1,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,or_n_1,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,gm_f_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,gm_f2_1,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,gm_n_1,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,sa_f_1,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,sa_n_1,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,br_f_1,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,br_f2_1,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,br_n_1,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,br_n2_1,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,en_f_1,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,en_f2_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,en_n_1,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,pb_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,pb_n_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,Q48,age,religion,education,politics_1,politics_2,Q73,prolific,PROLIFIC_PID
2021-01-12 08:01:49,2021-01-12 08:05:44,0,165.73.100.16,100,234,1,2021-01-12 08:05:44,R_1drUofQJE68oLty,,,,,-33.9167022705078125,18.4167022705078125,anonymous,EN,1,61,5.255,5.255,7.233,1,31,2.924,2.924,3.697,1,58,3.466,3.466,4.299,1,18,3.809,6.495,7.537,3,31,4.251,4.251,5.785,1,51,3.152,3.476,4.466,2,87,2.266,3.256,4.032,2,16,5.993,6.339,7.346,2,51,4.256,4.256,5.506,1,68,9.296,10.041,10.494,2,9,4.329,4.329,5.454,1,34,3.985,3.985,5.012,1,51,6.496,6.496,7.626,1,51,4.363,4.363,5.29,1,42,3.647,4.021,5.214,2,51,3.084,3.084,3.985,1,56,3.024,3.024,3.88,1,67,2.049,2.478,3.175,2,67,5.29,5.29,6.081,1,52,4.312,4.312,5.254,1,60,2.357,2.357,3.396,1,54,3.242,3.242,4.655,1,64,3.934,3.934,4.932,1,32,3.392,4.203,4.721,2,51,7.943,7.943,9.387,1,65,4.224,4.224,5.096,1,32,8.965,8.965,9.921,1,72,12.031,12.031,12.706,1,26,5.622,5.622,6.62,1,2,28,4,5,3,3,5,5ec7d8cff93f7725a59a7f7c,5ec7d8cff93f7725a59a7f7c
2021-01-12 08:01:17,2021-01-12 08:05:49,0,86.27.168.220,100,272,1,2021-01-12 08:05:50,R_vkJbJQ7rbQAY1Cp,,,,,51.3925933837890625,1.40460205078125,anonymous,EN,1,67,4.761,4.761,5.233,1,100,5.231,5.231,5.719,1,100,5.433,5.787,6.239,2,16,5.023,5.023,5.728,1,33,7.258,7.258,8.445,1,33,4.378,4.378,5.71,1,100,10.975,13.781,14.854,2,0,6.415,6.415,7.016,1,34,8.404,8.404,10.34,1,100,5.734,6.869,7.254,3,33,4.874,6.314,6.862,2,0,4.41,4.41,5.224,1,19,12.204,12.204,13.722,1,68,6.438,6.438,7.762,1,34,7.356,9.091,9.689,2,100,2.714,3.658,4.056,2,52,6.835,6.835,7.474,1,1,4.793,4.793,6.363,1,69,5.316,5.316,5.807,1,33,8.676,8.676,10.214,1,100,6.717,6.717,7.3,1,5,6.613,6.613,7.127,1,100,3.473,4.467,4.878,2,0,3.109,3.109,3.894,1,72,5.817,5.817,6.423,1,70,6.949,6.949,7.459,1,68,9.745,9.745,10.228,1,60,11.37,11.37,13.173,1,0,7.754,8.999,9.744,2,2,21,1,4,2,3,6,5fc14a9cfddce609bd3e5015,5fc14a9cfddce609bd3e5015
2021-01-12 08:03:24,2021-01-12 08:07:21,0,194.35.117.73,100,236,1,2021-01-12 08:07:21,R_1giPtzmUvMQtMa8,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,1,34,6.727,6.727,7.47,1,58,3.229,3.229,3.874,1,59,6.203,6.203,6.888,1,14,4.515,4.515,5.328,1,32,6.1,6.1,7.088,1,37,6.078,6.078,7.162,1,68,3.809,3.809,4.55,1,22,8.177,8.177,9.005,1,34,7.413,7.413,8.394,1,69,4.493,4.493,5.185,1,0,3.202,4.21,5.36,2,100,4.146,4.146,4.894,1,0,5.633,8.529,9.527,2,66,4.956,8.012,8.688,2,33,4.531,4.531,5.632,1,100,5.087,5.087,5.604,1,0,3.25,3.25,5.464,1,0,3.583,3.583,4.613,1,67,5.492,5.492,6.416,1,70,3.884,5.876,6.633,3,100,3.274,3.274,4.295,1,0,3.277,3.277,4.066,1,100,3.828,3.828,5.273,1,0,4.674,4.674,5.679,1,100,5.598,5.598,6.611,1,0,5.541,5.541,6.978,1,21,3.908,3.908,4.729,1,59,10.433,13.897,14.589,2,0,6.625,6.625,7.551,1,1,19,2,3,4,2,5,5f3f42c20b92a323011faad4,5f3f42c20b92a323011faad4
2021-01-12 08:03:19,2021-01-12 08:07:29,0,93.115.195.241,100,250,1,2021-01-12 08:07:30,R_p6N4nV1besTT3ln,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,1,41,4.7,4.7,6.081,1,100,7.31,7.31,8.582,1,100,2.995,2.995,4.043,1,18,5.283,5.283,6.409,1,46,6.247,6.247,7.955,1,18,4.563,6.58,8.084,2,100,2.691,2.691,3.871,1,0,4.756,6.728,8.147,2,19,5.316,5.316,6.74,1,100,5.794,5.794,6.633,1,0,5.058,5.058,6.756,1,31,4.465,4.465,6.158,1,32,8.286,8.286,9.442,1,100,4.229,4.229,5.456,1,100,4.201,4.201,5.707,1,100,3.489,5,5.906,2,49,9.611,9.611,10.833,1,0,3.443,3.443,4.338,1,67,6.491,6.491,7.949,1,31,5.896,5.896,7.129,1,100,4.795,6.418,7.757,2,67,3.843,3.843,5.204,1,20,6.071,7.738,9.037,2,82,3.958,4.988,5.863,2,100,6.298,6.298,7.739,1,32,8.915,8.915,10.361,1,100,5.96,5.96,7.246,1,100,6.178,6.178,7.418,1,20,8.676,8.676,9.748,1,2,24,1,4,1,1,6,5fbd022c5308d50008f79827,5fbd022c5308d50008f79827
2021-01-12 08:02:15,2021-01-12 08:07:51,0,84.67.19.194,100,336,1,2021-01-12 08:07:52,R_eXvORE8Z8aIFDFL,,,,,51.477996826171875,0.001800537109375,anonymous,EN,1,67,5.731,5.731,6.755,1,97,7.565,7.565,8.401,1,93,9.033,11.706,12.476,2,16,4.9,4.9,6.634,1,100,5.63,5.63,8.83,1,0,6.237,6.237,7.495,1,100,4.227,4.227,5.559,1,17,9.422,9.422,10.9,1,43,7.886,7.886,9.004,1,97,8.993,11.496,12.274,2,0,5.039,5.039,6.321,1,0,4.525,4.525,7.111,1,6,12.036,12.036,13.57,1,67,6.778,6.778,7.798,1,1,6.523,6.523,7.621,1,68,6.371,6.371,7.486,1,57,8.283,9.674,10.895,2,0,6.092,6.092,7.415,1,83,8.43,8.43,9.446,1,33,8.19,8.19,9.365,1,100,5.134,5.134,6.01,1,65,5.233,5.233,6.313,1,100,5.488,5.488,7.461,1,32,6.072,6.072,7.294,1,70,8.591,8.591,10.013,1,70,6.008,6.008,7.073,1,49,8.392,8.392,9.448,1,57,6.888,6.888,8.067,1,34,11.134,11.134,12.234,1,2,30,1,5,2,3,6,5b827b0dc762c800014096ce,5b827b0dc762c800014096ce
2021-01-12 08:04:03,2021-01-12 08:08:21,0,188.210.213.55,100,257,1,2021-01-12 08:08:22,R_24ys0YxROhWd8tP,,,,,53.48089599609375,-2.237396240234375,anonymous,EN,1,69,4.717,4.717,6.581,1,95,3.5,4.226,5.087,2,85,4.773,4.773,5.639,1,16,5.6,6.217,8.769,2,98,8.827,8.827,9.719,1,39,5.985,5.985,6.972,1,100,2.986,2.986,3.812,1,1,5.611,6.248,7.478,2,40,6.68,6.68,7.733,1,99,5.542,5.542,6.5,1,1,3.585,3.585,4.778,1,23,5.299,7.375,8.471,3,23,7.977,8.938,9.977,2,39,6.25,6.25,7.174,1,2,4.428,6.909,7.906,4,60,3.8,6.626,7.606,4,69,4.758,4.758,5.629,1,71,4.258,4.258,4.95,1,97,5.082,5.082,5.757,1,98,4.757,5.386,6.262,2,81,7.069,7.069,8.177,1,79,3.999,3.999,4.907,1,50,4.696,6.05,6.986,2,85,4.017,4.017,4.716,1,92,6.236,6.236,6.998,1,98,6.71,7.429,8.33,2,45,8.118,12.508,13.491,4,66,8.035,10.256,11.141,3,21,9.195,9.195,10.185,1,2,23,1,5,2,2,6,5eaffad7b7c271041a5e94e7,5eaffad7b7c271041a5e94e7
2021-01-12 08:04:38,2021-01-12 08:09:57,0,188.80.106.119,100,318,1,2021-01-12 08:09:57,R_3NJITjvORAkuWNj,,,,,40.205596923828125,-8.4196014404296875,anonymous,EN,1,94,3.315,4.53,5.501,2,100,5.827,5.827,7.097,1,100,3.826,3.826,4.939,1,16,6.472,6.472,7.915,1,81,8.634,8.634,9.949,1,68,4.247,4.247,5.658,1,100,3.126,3.126,4.328,1,0,5.247,6.482,8.108,2,68,5.986,5.986,7.377,1,97,6.67,6.67,7.894,1,8,6.208,6.208,7.744,1,68,5.389,5.389,6.901,1,1,8.897,8.897,10.287,1,99,7.328,7.328,8.924,1,96,5.695,5.695,6.892,1,44,5.774,5.774,7.286,1,65,6.014,6.014,7.391,1,19,5.869,7.131,8.6,2,92,8.769,8.769,9.906,1,98,6.14,6.14,7.374,1,99,4.606,4.606,5.753,1,53,5.181,5.181,6.751,1,58,4.858,4.858,6.623,1,55,3.446,3.446,4.861,1,72,7.275,7.275,8.511,1,99,8.248,8.248,9.48,1,59,10.641,10.641,12.631,1,59,6.243,6.243,8.281,1,75,7.159,7.159,8.629,1,2,48,1,4,2,3,6,5dc881e03317735fc048f9a2,5dc881e03317735fc048f9a2
2021-01-12 08:03:28,2021-01-12 08:10:27,0,86.21.200.253,100,419,1,2021-01-12 08:10:28,R_3dYXPMIo21ZYLIZ,,,,,51.357696533203125,0.1291046142578125,anonymous,EN,1,87,9.958,9.958,11.976,1,77,8.853,8.853,10.958,1,32,7.508,7.508,9.149,1,,0,0,1.736,0,63,0.072,7.544,9.856,2,74,5.968,5.968,7.225,1,66,5.694,5.694,7,1,52,11.367,11.367,12.897,1,70,7.642,10.166,11.954,2,68,10.61,10.61,12.339,1,11,4.761,8.958,10.744,3,70,6.619,6.619,7.698,1,14,13.067,14.267,15.008,2,71,12.205,12.205,13.399,1,28,9.656,9.656,11.087,1,,0,0,1.202,0,62,7.899,7.899,9.712,1,42,6.569,6.569,8.258,1,65,0,0,15.005,0,43,10.241,10.769,12.286,2,85,11.988,11.988,13.363,1,75,7.589,7.589,8.708,1,19,7.34,7.34,9.477,1,71,8.009,8.009,9.47,1,66,9.761,9.761,11.058,1,76,12.613,12.613,13.601,1,27,10.451,10.451,11.675,1,89,8.708,8.708,10.308,1,50,10.199,10.199,12.052,1,2,67,4,3,2,3,6,5d652720d8f27d0001c7aa80,5d652720d8f27d0001c7aa80
2021-01-12 08:05:35,2021-01-12 08:10:37,0,82.21.36.17,100,301,1,2021-01-12 08:10:38,R_2roMm6dEDSsUn8F,,,,,52.4676971435546875,-2.1472015380859375,anonymous,EN,1,100,8.901,8.901,10.401,1,100,3.95,3.95,6.082,1,20,8.738,14.127,15.01,3,17,6.251,6.251,7.827,1,68,5.026,5.026,6.336,1,30,4.847,4.847,6.358,1,100,3.422,3.422,6.316,1,0,6.467,6.467,8.265,1,0,5.681,5.681,7.221,1,100,4.78,4.78,9.363,1,0,3.656,3.656,5.273,1,0,4.673,4.673,6.846,1,0,8.013,8.013,9.641,1,33,7.335,7.335,9.451,1,0,3.888,3.888,5.811,1,80,3.221,3.221,4.53,1,50,11.761,11.761,14.433,1,0,4.327,4.327,6.581,1,68,6.422,6.422,7.668,1,31,6.599,6.599,7.782,1,100,3.301,3.301,4.786,1,0,3.941,5.55,6.133,2,100,3.851,3.851,5.887,1,0,6.863,8.641,9.272,2,67,6.901,6.901,8.584,1,67,5.75,5.75,9.741,1,69,5.701,5.701,7.429,1,84,7.869,7.869,9.255,1,100,6.887,6.887,8.119,1,1,38,1,2,1,1,6,5fed099129db95f522ffa082,5fed099129db95f522ffa082
2021-01-12 08:07:22,2021-01-12 08:11:30,0,109.146.58.34,100,248,1,2021-01-12 08:11:31,R_2aQXRovQ48jXeYj,,,,,52.068603515625,1.1443023681640625,anonymous,EN,1,68,6.192,6.192,7.414,1,87,2.329,5.332,6.699,3,77,5.146,5.146,6.036,1,16,3.276,3.276,4.82,1,99,5.951,5.951,9.235,1,13,3.92,6.364,8.572,2,100,2.548,2.548,3.888,1,0,4.202,4.202,5.248,1,68,5.907,5.907,6.829,1,58,6.46,6.46,7.837,1,2,4.247,4.247,5.82,1,0,3.845,3.845,5.031,1,2,10.32,10.32,11.357,1,58,4.5,4.5,6.347,1,4,3.922,3.922,4.773,1,100,2.598,2.598,3.265,1,5,11.26,11.26,12.433,1,0,4.232,4.232,5.082,1,86,5.543,5.543,6.741,1,65,7.066,8.402,9.217,2,81,6.617,6.617,7.498,1,40,5.15,5.15,6.376,1,68,3.549,3.549,4.555,1,29,3.539,3.539,4.337,1,69,3.84,3.84,4.787,1,56,4.496,4.496,5.432,1,59,10.253,10.253,11.946,1,58,5.717,5.717,6.935,1,18,6.835,6.835,7.801,1,2,25,1,4,2,2,6,5efa2a8948fdb90f5ba612c7,5efa2a8948fdb90f5ba612c7
2021-01-12 08:02:30,2021-01-12 08:12:28,0,79.73.11.61,100,597,1,2021-01-12 08:12:28,R_33wMAxMyjw0OxuG,,,,,51.4745941162109375,-0.0924072265625,anonymous,EN,1,53,12.516,13.298,15.008,2,77,8.415,8.415,15.109,1,67,9.364,9.364,15.007,1,13,10.463,11.693,15.107,2,78,8.827,14.805,15.107,2,10,9.331,9.331,15.007,1,100,7.413,7.413,15.111,1,,0,0,15.009,0,67,11.265,13.221,15.009,2,67,10.061,10.061,15.111,1,1,4.05,7.099,8.916,3,2,10.447,10.447,15.009,1,0,9.794,9.794,15.012,1,5,6.099,6.099,15.109,1,3,7.72,8.803,15.112,2,67,7.516,7.516,15.111,1,48,11.015,11.015,15.009,1,29,10.088,10.088,15.009,1,30,13.996,13.996,15.11,1,37,11.421,11.421,15.112,1,93,12.675,14.405,15.006,2,37,8.555,9.786,15.107,2,82,9.017,9.017,15.112,1,65,9.026,12.426,15.006,2,88,10.888,12.865,15.108,2,87,0.08,10.531,15.011,2,,0,0,15.008,0,35,10.255,12.982,15.011,2,21,12.751,12.751,15.008,1,2,37,1,4,2,2,4,5e229dbc11c27b57483b94b3,5e229dbc11c27b57483b94b3
2021-01-12 07:44:49,2021-01-12 08:12:40,0,82.24.65.176,100,1670,1,2021-01-12 08:12:40,R_SOatUOn67m57QTT,,,,,52.95379638671875,-1.1571044921875,anonymous,EN,1,33,5.173,5.173,7.174,1,100,4.42,4.42,6.708,1,100,13.141,13.141,14.53,1,13,14.475,14.475,15.007,1,67,7.602,7.602,9.417,1,66,9.683,9.683,12.444,1,100,2.513,2.513,4.78,1,,0,0,15.007,0,33,6.2,6.2,9.129,1,100,3.87,3.87,4.908,1,0,4.601,4.601,6.188,1,0,4.686,11.324,12.851,2,27,6.426,6.426,8.033,1,0,11.864,11.864,14.465,1,42,7.962,7.962,9.942,1,91,3.972,6.892,7.945,2,44,6.758,6.758,8.812,1,4,3.766,3.766,5.078,1,68,5.715,5.715,7.128,1,34,10.21,10.21,11.786,1,100,12.855,12.855,15.015,1,34,6.268,6.268,7.472,1,100,2.954,4.217,4.915,2,4,4.461,8.571,9.682,3,51,4.362,4.362,5.517,1,33,3.26,12.563,13.803,2,65,13.46,13.46,15.007,1,62,10.53,12.818,14.315,3,0,7.55,7.55,8.824,1,2,20,1,3,1,1,6,5ca4c7a848cb6a00010a64a9,5ca4c7a848cb6a00010a64a9
2021-01-12 08:07:37,2021-01-12 08:12:55,0,80.193.39.240,100,318,1,2021-01-12 08:12:55,R_3OdeyrFrtYXmsjH,,,,,55.949493408203125,-3.19830322265625,anonymous,EN,1,72,5.889,5.889,6.731,1,100,1.612,6.672,7.273,2,70,7.743,9.973,10.478,3,13,4.269,6.317,11.317,3,0,6.331,6.331,7.173,1,100,6.155,6.155,6.674,1,100,7.21,7.21,11.4,1,0,8.461,8.461,9.289,1,70,5.72,5.72,6.403,1,100,7.912,7.912,9.341,1,14,6.395,10.408,11.749,2,71,3.492,3.492,4.255,1,45,13.459,13.459,15.013,1,72,4.568,4.568,5.228,1,100,12.173,14.317,15.037,2,59,7.001,7.001,8.116,1,67,7.456,7.456,8.058,1,66,8.035,8.035,8.798,1,70,6.244,6.244,7.086,1,35,6.33,6.33,7.041,1,100,8.541,8.541,10.161,1,0,11.877,14.303,15.112,4,100,4.855,4.855,6.434,1,0,6.901,6.901,14.062,1,67,6.036,6.036,6.688,1,73,9.603,9.603,10.39,1,32,6.5,6.5,7.229,1,80,4.756,10.836,11.679,4,100,8.385,8.385,9.118,1,2,,1,4,3,3,6,5f2ab3b0f40fa734648aa576,5f2ab3b0f40fa734648aa576
2021-01-12 08:04:42,2021-01-12 08:13:25,0,2.122.216.241,100,522,1,2021-01-12 08:13:25,R_3nin7dxu7HYu7BP,,,,,52.9647979736328125,-1.21319580078125,anonymous,EN,1,51,14.499,14.499,15.014,1,83,10.124,10.124,15.01,1,51,11.267,11.267,15.11,1,,0,0,15.015,0,32,7.989,9.417,15.009,2,66,6.934,6.934,15.014,1,67,11.117,11.117,15.111,1,1,10.212,10.212,15.012,1,2,10.326,10.326,14.077,1,99,8.813,8.813,13.458,1,33,6.684,6.684,15.113,1,68,4.995,4.995,10.707,1,21,0.517,8.869,11.326,2,33,11.529,11.529,14.697,1,2,8.174,12.877,15.115,3,52,11.027,11.027,15.008,1,69,0.278,14.681,15.011,2,66,7.012,7.012,8.802,1,33,8.592,8.592,15.011,1,33,7.95,7.95,15.11,1,85,11.243,11.243,15.015,1,54,7.642,8.967,15.115,2,51,4.747,4.747,9.415,1,33,8.593,8.593,11.701,1,67,13.051,13.051,15.012,1,43,12.523,12.523,15.015,1,51,9.39,9.39,15.11,1,100,8.98,8.98,15.115,1,51,7.517,7.517,15.012,1,2,47,1,3,2,2,5,5b6eba1aaf4af50001357228,5b6eba1aaf4af50001357228
2021-01-12 08:08:05,2021-01-12 08:14:13,0,82.31.118.59,100,367,1,2021-01-12 08:14:13,R_129z7oDv7FzcsZt,,,,,52.89959716796875,-1.271392822265625,anonymous,EN,1,14,7.044,7.044,9.697,1,65,4.402,4.402,6.886,1,87,3.836,3.836,5.8,1,,0,0,7.372,0,32,11.709,11.709,15.015,1,,0,0,5.674,0,99,4.65,4.65,6.223,1,13,10.354,10.354,12.357,1,60,6.533,10.983,12.541,4,98,7.601,7.601,9.1,1,4,5.876,5.876,7.744,1,37,5.039,5.039,7.086,1,99,10.353,10.353,12.418,1,61,5.6,5.6,7.514,1,0,7.027,7.027,9.27,1,68,4.301,5.297,7.349,3,51,6.432,6.432,9.424,1,9,5.848,5.848,7.729,1,100,1.002,8.751,11.106,3,97,5.723,5.723,7.107,1,100,9.633,9.633,10.836,1,89,5.921,8.966,10.282,3,40,5.127,7.708,9.543,2,41,6.098,6.098,8.835,1,77,7.567,10.584,12.274,2,60,8.549,8.549,10.969,1,94,11.583,11.583,13.069,1,60,8.943,8.943,11.134,1,16,9.397,9.397,13.162,1,1,57,1,4,3,3,5,5e84629868b86400086cce3e,5e84629868b86400086cce3e
2021-01-12 08:10:23,2021-01-12 08:15:08,0,2.122.88.20,100,285,1,2021-01-12 08:15:09,R_1MWAX4niHnVOb4T,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN,1,93,4.373,4.373,6.822,1,100,2.902,4.405,4.973,2,72,5.836,7.796,8.534,2,18,8.95,8.95,9.614,1,53,11.114,11.114,11.839,1,73,4.941,6.269,7.006,2,96,4.688,4.688,6.769,1,0,7.602,7.602,8.65,1,50,9.634,9.634,10.394,1,90,5.287,7.495,8.143,2,12,5.752,5.752,7.208,1,26,6.164,6.164,7.093,1,19,7.677,7.677,8.885,1,67,4.42,4.42,5.338,1,0,3.923,3.923,4.883,1,38,4.369,4.369,5.259,1,58,11.385,11.385,12.546,1,35,5.96,5.96,7.827,1,68,5.891,5.891,6.955,1,6,7.243,7.243,8.003,1,100,7.163,7.163,7.956,1,34,5.662,7.662,8.367,2,80,4.584,4.584,5.809,1,32,4.183,4.183,5.279,1,51,5.281,5.281,6.267,1,67,6.316,6.316,7.404,1,9,4.149,4.149,5.039,1,65,6.916,6.916,7.802,1,65,5.371,9.947,10.706,3,1,27,1,4,1,2,5,5fa985f78a019515d57aab24,5fa985f78a019515d57aab24
2021-01-12 08:10:23,2021-01-12 08:15:24,0,160.119.84.18,100,300,1,2021-01-12 08:15:24,R_2DOLQ9dJO6E3Xxk,,,,,-26.23089599609375,28.0583038330078125,anonymous,EN,1,57,4.658,9.25,10.096,2,74,4.867,6.323,7.312,3,46,5.313,7.097,7.847,2,18,4.557,4.557,5.569,1,26,5.225,6.61,8.694,2,41,3.39,7.566,8.715,2,100,2.857,2.857,3.542,1,13,7.451,10.995,11.865,2,58,9.516,9.516,10.345,1,69,10.24,10.24,12.989,1,12,4.73,4.73,6.081,1,64,8.636,8.636,9.338,1,100,8.848,8.848,11.406,1,71,11.547,11.547,12.423,1,9,6.337,6.337,7.206,1,69,4.301,4.301,5.155,1,29,5.509,5.509,6.913,1,0,3.177,3.722,4.486,2,100,6.698,6.698,7.879,1,44,4.686,8.766,9.731,4,83,8.275,10.219,11,2,17,7.05,7.05,8.207,1,84,4.431,5.463,6.204,2,10,7.543,7.543,8.868,1,47,10.308,11.868,12.633,3,100,4.984,4.984,6.044,1,79,7.722,8.41,9.295,2,87,6.54,6.54,8.049,1,100,8.829,12.094,12.706,2,1,35,2,4,2,4,6,5eaeb365086d90570e8e538f,5eaeb365086d90570e8e538f
2021-01-12 08:09:37,2021-01-12 08:15:37,0,146.90.24.69,100,359,1,2021-01-12 08:15:37,R_31aPW57ykW1WXoJ,,,,,52.71209716796875,-0.355194091796875,anonymous,EN,1,34,4.959,10.361,11.362,3,82,4.632,4.632,5.647,1,76,5.736,5.736,8.278,1,16,3.734,3.734,4.79,1,67,5.929,5.929,8.326,1,,0,0,4.86,0,100,2.772,2.772,3.718,1,19,10.034,10.034,11.146,1,27,5.712,5.712,7.084,1,68,5.926,5.926,8.899,1,21,6.406,6.406,7.929,1,33,5.821,5.821,7.268,1,26,9.598,9.598,15.111,1,32,6.008,6.008,7.971,1,1,3.698,3.698,5.018,1,32,4.322,4.322,5.469,1,63,7.999,7.999,8.775,1,31,5.647,5.647,6.715,1,40,6.32,9.066,10.093,2,33,8.068,8.068,9.441,1,83,8.62,8.62,9.596,1,67,4.011,4.011,5.033,1,,0,0,4.24,0,66,6.004,6.004,6.901,1,82,9.958,9.958,10.86,1,69,7.772,7.772,8.866,1,68,9.735,9.735,10.691,1,61,12.01,12.01,13.1,1,23,0.127,8.685,9.603,2,2,29,1,5,1,2,5,5f75f7a73bf0b60009f88e38,5f75f7a73bf0b60009f88e38
2021-01-12 08:09:01,2021-01-12 08:15:37,0,82.26.54.251,100,395,1,2021-01-12 08:15:37,R_2uTI59RkXUYmx7J,,,,,53.3932952880859375,-2.13360595703125,anonymous,EN,1,80,6.201,9.333,9.541,7,31,4.654,4.798,6.854,2,30,3.986,4.18,9.325,2,,0,0,0.066,0,36,7.964,8.164,9.67,2,86,3.006,3.162,5.919,2,79,6.779,6.801,8.139,2,23,12.796,12.796,15.041,1,91,10.174,10.537,12.684,2,66,8.613,8.827,9.974,2,15,4.039,4.246,6.12,2,66,5.181,5.364,6.677,2,29,11.102,11.503,15.032,2,66,10.298,11.532,11.722,3,13,5.738,5.949,8.257,2,66,2.903,3.09,4.316,2,37,7.673,7.977,10.21,2,22,5.392,5.501,6.898,2,82,7.886,9.088,10.729,2,82,8.879,9.902,11.375,4,47,11.502,14.628,15.036,6,83,5.87,6.043,7.666,2,28,6.162,7.385,7.634,3,70,5.107,5.466,6.925,2,72,7.492,7.492,8.682,1,72,9.501,9.501,15.133,2,30,7.224,7.379,8.937,2,87,8.081,9.339,10.934,4,35,11.656,12.228,13.791,2,1,36,1,3,2,3,6,5eb921b4e43986010ef5c250,5eb921b4e43986010ef5c250
2021-01-12 08:09:50,2021-01-12 08:16:14,0,94.10.120.157,100,383,1,2021-01-12 08:16:14,R_2Y4jxOgGCn0T2RP,,,,,51.411407470703125,-0.2194976806640625,anonymous,EN,1,66,9.112,9.112,10.162,1,58,5.598,5.598,6.484,1,42,7.766,7.766,8.903,1,13,11.877,13.775,15.111,2,27,7.158,7.158,9.164,1,56,9.257,9.257,10.423,1,96,6.728,6.728,8.159,1,0,9.891,9.891,11.332,1,25,8.425,10.859,11.982,2,100,7.847,7.847,8.606,1,15,7.617,7.617,8.935,1,23,8.472,8.472,9.82,1,90,10.614,10.614,11.598,1,69,8.708,8.708,9.565,1,0,6.292,6.292,7.98,1,69,3.722,3.722,5.071,1,65,7.282,8.174,9.043,2,44,5.364,5.364,6.374,1,92,5.935,5.935,7.318,1,69,8.519,8.519,9.5,1,79,12.284,12.284,13.185,1,81,6.234,6.234,7.304,1,51,6.758,6.758,8.153,1,68,0.29,8.859,9.636,4,68,12.252,12.252,13.158,1,84,6.626,7.728,8.798,2,35,10.451,10.451,11.748,1,98,7.968,7.968,9.143,1,62,11.728,11.728,13.142,1,2,33,1,5,2,3,5,5e8a62bdf3599409e0b61b1a,5e8a62bdf3599409e0b61b1a
