StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,ab_f_ref_1,su_f_ref_1,va_f_ref_1,gm_f_ref_1,sa_f_ref_1,br_f_ref_1,pb_f_ref_1,c_ref_1,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,explain,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,ab_f_1,ab_c_f_1,Q94_First Click,Q94_Last Click,Q94_Page Submit,Q94_Click Count,su_f_1,su_c_f_1,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,va_f_1,va_c_f_1,Q92_First Click,Q92_Last Click,Q92_Page Submit,Q92_Click Count,gm_f_1,gm_c_f_1,Q91_First Click,Q91_Last Click,Q91_Page Submit,Q91_Click Count,sa_f_1,sa_c_f_1,Q90_First Click,Q90_Last Click,Q90_Page Submit,Q90_Click Count,br_f_1,br_c_f_1,Q89_First Click,Q89_Last Click,Q89_Page Submit,Q89_Click Count,pb_f_1,pb_c_f_1,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,su_n_1,su_c_n_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,ab_n_1,ab_c_n_1,Q86_First Click,Q86_Last Click,Q86_Page Submit,Q86_Click Count,va_n_1,va_c_n_1,Q81_First Click,Q81_Last Click,Q81_Page Submit,Q81_Click Count,gm_n_1,gm_c_n_1,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,sa_n_1,sa_c_n_1,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,br_n_1,br_c_n_1,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,pb_n_1,pb_c_n_1,Q79,PROLIFIC_PID,STUDY_ID,default,issue
2021-08-15 17:17:04,2021-08-15 17:22:21,0,82.18.222.111,100,317,1,2021-08-15 17:22:22,R_3htg7aZwdHB5m80,,,,,51.7530059814453125,-0.3256072998046875,anonymous,EN-GB,1,,,,,,,84,61,4.665,28.27,56.753,15,"It's quite a complex issue as there are many factors to consider. First you must consider consent and secondly you must consider rationality. An impressionable teen, though is likely to have a better understanding of certain things than children, is not fully developed and is still easily influenced whether it be by the media, their friends or family. Therefore, leaving such a decision to them is risky and it is better to wait until they have matured.",0,0,15.018,0,,,3.081,4.315,4.749,2,33,77,3.869,4.723,5.148,2,25,100,4.88,6.32,6.716,2,50,34,5.117,6.903,7.409,3,36,81,0,0,2.654,0,,,4.606,7.702,8.154,4,78,67,3.093,4.009,4.335,2,100,100,6.081,8.374,9.579,3,100,100,3.772,6.719,7.779,3,69,69,2.919,4.478,4.915,2,37,100,2.34,10.533,11.15,5,36,38,0,0,15.024,0,,,6.693,10.894,11.265,4,100,73,6102f7a0340943838e5cf88e,6102f7a0340943838e5cf88e,611666eb61bb33529fc1877d,fact,pb
2021-08-15 17:17:08,2021-08-15 17:22:42,0,5.65.210.157,100,333,1,2021-08-15 17:22:42,R_u4J9RheZJZ0ZhoB,,,,,51.4770965576171875,-2.5531005859375,anonymous,EN-GB,1,,35,,,,,,38,14.119,38.112,46.162,10,"They are entering into the agreement. It is not something that is common in the UK so to put yourself forward as a surrogate must be considered.  The family using the surrogate also have a lot to loose if they were to exploit them ",4.908,10.006,10.508,6,36,72,3.153,5.691,7.534,3,36,36,0.235,1.356,2.084,3,,69,4.231,7.601,8.359,5,69,32,2.733,10.132,11.037,5,36,38,4.263,9.984,10.881,8,29,66,12.405,14.08,15.01,5,71,,6.605,8.95,9.855,3,70,37,10.861,13.634,14.507,5,67,38,6.48,9.851,10.751,3,73,35,1.438,14.673,15.11,11,71,70,3.723,10.012,11.98,6,33,34,6.312,10.762,11.52,7,32,73,2.804,14.872,15.11,11,37,,5ff09580c5f99b447ba74e0a,5ff09580c5f99b447ba74e0a,611666eb61bb33529fc1877d,fact,su
2021-08-15 17:17:32,2021-08-15 17:22:54,0,83.146.8.36,100,321,1,2021-08-15 17:22:54,R_1myCp0w2Belhb1q,,,,,53.3867950439453125,-3.1786041259765625,anonymous,EN-GB,1,100,,,,,,,85,20.882,36.15,77.586,3,I believe that the baby only feels pain at birth because it isn't fully formed until then,3.937,8.841,9.797,3,100,92,5.93,10.785,11.644,4,75,100,8.981,11.527,13.128,2,39,92,3.761,5.653,6.951,2,97,99,8.429,10.406,11.23,2,96,77,2.801,4.994,5.662,2,30,88,6.712,8.933,9.688,2,100,100,5.001,6.839,7.429,2,87,94,3.758,5.618,6.278,2,15,100,8.077,13.019,13.561,3,0,94,4.245,7.283,8.107,3,0,100,5.471,7.473,8.546,2,30,90,6.41,8.867,9.506,2,61,85,8.932,10.788,12.407,2,93,80,60cfb80f9613ba516472434c,60cfb80f9613ba516472434c,611666eb61bb33529fc1877d,fact,ab
2021-08-15 17:16:45,2021-08-15 17:22:59,0,146.199.193.38,100,373,1,2021-08-15 17:23:00,R_330ZeOAzn1JZ4Yz,,,,,50.81610107421875,-1.234100341796875,anonymous,EN-GB,1,,,,,,33,,68,11.764,72.074,73.144,7,I cannot say for certain but because of the advances in science and medical studies and the use of the internet for storing data it should be possible to assess medicines and other substances without the need to use animals.  There must be enought historic data on some of the components of medicines to make an informed decision as to their safety or efficacy.,4.728,7.567,8.289,3,39,89,3.694,7.489,8.294,4,24,71,4.365,6.735,7.459,3,7,100,2.586,5.888,6.874,3,21,64,5.751,7.931,9.411,3,68,64,4.379,6.869,7.759,3,46,67,6.893,11.198,11.81,4,100,100,6.898,11.115,11.817,3,86,100,3.766,6.801,7.683,3,51,80,4.978,7.427,8.469,3,100,100,4.802,6.894,7.826,3,72,92,3.84,6.368,7.291,3,17,85,5.434,8.458,9.417,3,47,82,7.156,10.567,11.549,3,100,100,5ea0613bef1e880130b36f45,5ea0613bef1e880130b36f45,611666eb61bb33529fc1877d,fact,br
2021-08-15 17:19:30,2021-08-15 17:23:03,0,86.185.67.48,100,213,1,2021-08-15 17:23:04,R_1lftkPYaWfUiu8K,,,,,52.364105224609375,-2.07220458984375,anonymous,EN-GB,1,,,,,71,,,36,4.414,43.008,48.701,14,"I believe this could help some disabled people ",7.32,9.547,11.844,3,70,29,4.068,6.777,8.263,4,24,67,3.432,4.967,6.443,2,18,82,2.918,5.009,6.46,3,72,66,2.185,7.162,8.563,5,71,33,2.617,6.44,7.168,5,34,28,3.522,9.04,10.49,4,38,41,1.592,4.531,5.13,3,83,82,2.534,5.182,5.824,4,79,70,4.637,6.584,8.164,3,74,29,3.148,5.391,6.808,3,26,73,1.773,7.207,7.926,5,69,28,4.121,6.806,8.239,4,24,67,2.21,9.691,11.436,4,67,27,5f69f8a030340e0162eb8c76,5f69f8a030340e0162eb8c76,611666eb61bb33529fc1877d,fact,sa
2021-08-15 17:16:45,2021-08-15 17:23:04,0,213.205.198.241,100,379,1,2021-08-15 17:23:05,R_1BXAiq4z51DXGD6,,,,,51.5885009765625,-0.102996826171875,anonymous,EN-GB,1,,,,,69,,,68,23.521,29.333,46.99,2,"People with disabilities may well have exactly as much sexual drive as any other person. If their state of disability means that they are unable to engage in sexual activity, or that they find it difficult, then they are deserving of help to solve this issue. Having a disability is bad emough, in that it can make everday tasks, such as shopping, or travelling about, more awkward: there is no reason for seeing sex as in any way diffreent or less deserving of help.",4.351,6.237,7.362,2,24,72,7.049,8.83,9.721,2,34,72,4.037,6.36,7.369,2,15,92,4.518,6.38,6.972,2,100,100,0,0,3.781,0,,,3.877,5.772,6.496,2,68,69,6.074,8.31,8.969,2,100,100,4.462,5.981,6.582,2,100,100,6.343,10.721,12.387,2,50,11,5.636,5.636,6.338,1,,100,4,6.359,7.246,2,0,100,5.414,9.53,10.547,3,68,71,10.465,13.454,14.887,2,69,57,4.788,7.144,8.383,2,100,100,60ae8874a4a90d85f0022c91,60ae8874a4a90d85f0022c91,611666eb61bb33529fc1877d,fact,sa
2021-08-15 17:18:28,2021-08-15 17:23:51,0,81.154.175.77,100,323,1,2021-08-15 17:23:51,R_VVI5k0vivigXZMR,,,,,52.92919921875,-1.10650634765625,anonymous,EN-GB,1,,,,,,,88,100,11.895,75.503,77.011,17,"I believe that teenager would not be mature enough until 18 years of age.  This is the age a a child is considered to be an adult  ",7.476,9.339,9.93,2,67,72,5.523,11.39,12.717,8,86,100,6.033,9.709,10.348,5,21,100,5.333,7.23,7.658,4,67,100,4.949,8.986,11.11,7,42,75,3.447,4.565,5.035,2,81,82,7.801,10.071,11.46,3,89,100,2.782,7.367,8.844,5,81,100,4.053,6.486,6.976,4,50,97,6.065,11.178,11.687,9,52,92,3.982,6.85,7.279,4,70,89,4.894,6.895,8.086,3,24,91,5.528,6.678,7.554,3,73,78,1.925,14.47,15.009,5,47,80,5f1ad7e4a2267b07b14a0611,5f1ad7e4a2267b07b14a0611,611666eb61bb33529fc1877d,fact,pb
2021-08-15 17:17:58,2021-08-15 17:23:56,0,81.97.161.146,100,357,1,2021-08-15 17:23:56,R_1g8vCE2tBWQF6ox,,,,,53.4141998291015625,-2.227996826171875,anonymous,EN-GB,1,100,,,,,,,95,14.285,16.795,60.931,2,"i think the baby is fully developed enough at birth only to feel pain, until then its the mothers choice",1.507,3.281,3.615,3,100,100,8.478,11.727,12.732,2,89,70,2.734,6.453,7.532,5,29,69,4.289,5.354,6.038,2,26,33,2.783,7.171,7.56,5,25,100,2.267,3.098,3.443,2,0,100,11.273,11.273,12.092,1,100,,7.511,8.491,9.643,2,51,54,2.078,4.039,4.549,2,0,100,6.499,7.387,7.719,2,0,100,5.944,6.523,6.914,2,27,81,6.152,9.195,10.206,3,100,100,2.572,3.448,3.75,2,0,100,8.929,11.42,12.157,2,0,100,609fe0d97bd57df806bebc68,609fe0d97bd57df806bebc68,611666eb61bb33529fc1877d,fact,ab
2021-08-15 17:19:07,2021-08-15 17:24:18,0,78.105.60.74,100,310,1,2021-08-15 17:24:18,R_3fDYLJ4ODpoXNKo,,,,,52.135894775390625,-2.211700439453125,anonymous,EN-GB,1,,,41,,,,,69,1.1,16.652,49.663,6,"Everybody is different and some people that i know of have reacted differently to the vaccine. But overall i feel the symptoms are mild and rare in some cases. ",1.337,14.667,15.006,2,28,,0.889,12.146,15.009,3,59,69,1.107,6.184,6.934,4,36,73,0.861,9.309,10.431,4,61,25,1.291,8.916,10.321,4,36,23,5.598,14.689,15.107,7,43,34,0.953,8.259,9.53,3,33,64,1.13,8.812,9.991,3,90,74,1.938,5.492,7.439,4,79,68,0.501,9.899,11.382,7,69,65,0.828,6.315,7.587,3,55,33,0.893,8.079,9.897,3,36,34,1.6,6.244,7.497,4,24,83,1.124,13.628,15.007,4,58,67,600de3bf29e45455345fa8b5,600de3bf29e45455345fa8b5,611666eb61bb33529fc1877d,fact,va
2021-08-15 17:19:06,2021-08-15 17:24:36,0,2.26.30.44,100,330,1,2021-08-15 17:24:37,R_3Pk58qLAYkuUS35,,,,,53.4158935546875,-2.184295654296875,anonymous,EN-GB,1,,,,43,,,,27,17.69,38.486,46.841,7,"I do not know enough about GM crops and foods to make a clear judgement, but from what I have read and heard I am more cautious and sceptical of it than in favour of it, though I would be more confident if I could read more about it.",7.132,8.38,10.287,2,18,71,3.162,7.858,9.328,3,43,53,5.476,8.343,9.238,2,57,65,4.16,6.236,7.242,2,40,25,5.881,7.496,9.091,2,61,44,4.637,6.352,10.004,2,60,44,7.13,10.342,11.157,2,95,100,4.033,5.868,7.572,2,77,59,3.854,5.679,9.594,3,57,42,4.85,7.407,10.036,3,100,100,4.36,8.679,9.99,4,42,39,5.925,7.882,8.822,2,14,90,4.177,9.376,10.21,2,62,64,9.262,10.578,11.79,2,100,100,5e2e17e59e151c40ac987b9e,5e2e17e59e151c40ac987b9e,611666eb61bb33529fc1877d,fact,gm
2021-08-15 17:18:57,2021-08-15 17:24:40,0,68.59.248.40,100,343,1,2021-08-15 17:24:41,R_RDfJOHTEn9wASWd,,,,,35.027801513671875,-85.1461029052734375,anonymous,EN-GB,1,,,,,,24,,67,61.65,69.844,73.174,3,"It's not necessary as testing could be done on humans, but there would be a lot of ethical issues with finding volunteers or forcing testing on people.",6.15,8.258,10.012,2,19,0,8.857,12.376,14.429,2,34,70,5.625,7.888,9.374,2,19,69,4.874,6.544,8.09,2,67,51,8.675,10.511,12.486,2,60,32,3.785,5.848,7.332,2,19,63,10.012,13.196,15.01,2,85,62,6.713,9.279,10.56,2,74,57,4.082,6.551,7.823,2,100,100,6.604,8.669,9.977,2,89,61,4.652,6.335,7.74,2,31,61,9.82,11.181,13.006,2,32,51,5.326,7.44,9.042,2,33,31,8.856,11.336,12.964,2,100,93,60f4f8f92ff9a3f7189ce677,60f4f8f92ff9a3f7189ce677,611666eb61bb33529fc1877d,fact,br
2021-08-15 17:21:13,2021-08-15 17:25:37,0,88.212.178.90,100,264,1,2021-08-15 17:25:38,R_1OlARYBF7QtUvJu,,,,,51.6446075439453125,-2.67669677734375,anonymous,EN-GB,1,,,,,51,,,51,25.734,53.839,55.236,7,It's not something I have ever thought about before so am not really sure,4.464,14.553,15.116,4,47,48,6.481,12.87,14.27,5,57,59,3.587,3.587,5.125,1,,45,6.53,8.383,10.111,2,51,51,5.069,9.358,10.801,3,51,51,4.088,6.419,7.96,2,67,68,7.341,13.038,14.844,3,100,73,6.408,8.014,9.708,2,51,51,0.319,5.928,7.33,3,51,51,5.35,8.266,9.852,2,66,66,4.321,5.827,7.552,2,66,51,5.544,10.478,11.94,3,51,51,6.035,9.37,10.898,2,56,57,9.833,13.875,15.008,3,51,51,60020f23282af21efc14fd9e,60020f23282af21efc14fd9e,611666eb61bb33529fc1877d,fact,sa
2021-08-15 17:20:20,2021-08-15 17:25:48,0,194.75.4.10,100,328,1,2021-08-15 17:25:48,R_5ioCHEQtS7rIs2l,,,,,55.0841064453125,-3.2743988037109375,anonymous,EN-GB,1,,,70,,,,,31,1.512,63.938,65.185,10,I am reasonably confident I the effectiveness of modern vaccines given the robust testing in place. There will always be side affects but these are usually minimal.,5.519,7.152,7.684,2,67,35,8.477,10.459,11.067,2,39,63,4.83,6.914,7.44,3,32,85,7.932,9.485,10.162,2,42,56,7.734,9.082,9.623,2,40,61,3.86,5.251,5.774,2,70,70,7.623,8.901,9.511,2,89,92,4.729,7.222,7.859,3,71,35,3.218,5.958,6.391,3,84,67,5.189,7.427,7.988,2,100,100,5.417,6.715,7.296,2,58,58,5.376,6.526,7.059,2,69,72,4.289,5.561,6.078,2,69,71,8.934,10.24,10.832,2,100,100,59e60f9a3e4b5a00016aa0cd,59e60f9a3e4b5a00016aa0cd,611666eb61bb33529fc1877d,fact,va
2021-08-15 17:19:48,2021-08-15 17:25:55,0,109.157.125.184,100,367,1,2021-08-15 17:25:56,R_2Suzct4cvdJlWNN,,,,,51.9264984130859375,-0.0995941162109375,anonymous,EN-GB,1,,,,68,,,,68,21.528,47.589,49.274,13,"They are fit for consumption as they are already sold in supermarkets. The question is how good for you are they? Personally I would rather eat organic, knowing whether the product comes from and being as close to natural as possible. I believe this to be the healthiest option and will provide the most nutrients without the nasties ",6.955,8.666,9.389,2,40,52,6.242,9.527,10.266,5,30,79,5.053,11.723,12.628,8,12,90,3.597,5.456,6.128,3,67,71,0,0,15.016,0,,,3.94,6.836,7.658,4,69,69,11.362,14.947,15.008,4,89,71,7.955,10.189,11.054,3,89,88,5.172,9.597,15.018,4,68,74,0,0,15.02,0,,,0,0,15.023,0,,,6.679,10.511,11.428,5,43,34,4.828,6.552,7.274,3,68,79,9.502,13.202,15.01,5,77,74,5f1df9a632a56a77cd79989d,5f1df9a632a56a77cd79989d,611666eb61bb33529fc1877d,fact,gm
2021-08-15 17:21:53,2021-08-15 17:26:32,0,89.242.132.233,100,279,1,2021-08-15 17:26:32,R_3QFwBZxqcD6ISrg,,,,,51.4512939453125,-0.28900146484375,anonymous,EN-GB,1,,15,,,,,,97,13.102,45.709,46.602,5,the woman is not being forced to carry the child . it is her decision to become a surrogate. she is being paid for the surrogacy. but there is a case where the woman maybe doing it as a why to earn money but i believe these are rare situations,3.088,4.382,5.302,2,63,16,4.321,6.257,6.811,2,22,99,3.653,5.1,5.756,2,4,100,2.802,3.954,4.654,2,59,47,3.453,5.732,6.501,2,100,100,3.54,5.091,5.813,2,67,61,5.586,7.133,7.827,2,100,100,7.584,9.093,9.835,2,73,81,2.147,6.379,7.261,5,18,85,4.246,6.552,7.19,2,17,100,2.357,3.445,4.496,2,23,97,4.81,6.893,7.508,2,100,94,0.049,5.378,5.985,3,87,100,7.954,9.452,10.139,2,95,90,5ee64d0bf796cb3b252a8c99,5ee64d0bf796cb3b252a8c99,611666eb61bb33529fc1877d,fact,su
2021-08-15 17:21:36,2021-08-15 17:26:54,0,86.5.37.94,100,318,1,2021-08-15 17:26:54,R_12op8vgmTG1n7zI,,,,,52.30059814453125,-1.529205322265625,anonymous,EN-GB,1,,,,,,50,,64,17.68,40.597,47.215,8,"I am unsure of whether I agree or disagree with testing biomedical on animals. The reason for this is because everything has the right to have a life and I would not wish to inflict pain upon any animal. However, when testing important medication on animals such as mice or rats as their life span is much less than a human and their breeding time and gestation period is much faster then this could be a very useful way to test medications.",3.481,6.58,7.404,3,55,50,3.916,7.816,8.453,5,50,50,5.29,7.94,9.671,3,31,70,3.8,6.455,7.305,3,29,,5.275,7.724,8.529,3,73,72,2.836,5.409,6.98,4,71,72,5.14,7.779,9.389,3,54,71,6.712,11.742,12.819,6,74,72,2.428,4.601,5.32,3,,55,6.148,8.22,10.624,3,54,69,3.2,6.122,7.551,3,72,71,5.516,10.401,11.979,4,50,50,3.81,6.147,7.68,3,71,71,5.687,8.427,9.875,3,100,100,5c9a864efb57e6001796ee49,5c9a864efb57e6001796ee49,611666eb61bb33529fc1877d,fact,br
2021-08-15 17:21:11,2021-08-15 17:26:59,0,86.166.220.176,100,348,1,2021-08-15 17:26:59,R_3LcZAxMgRPBAGZc,,,,,52.6143951416015625,1.120697021484375,anonymous,EN-GB,1,,,,,,,82,25,9.61,48.228,50.984,7,I think your opinions can change greatly as you grow up and what you believe when you were younger is different when you're older.  That being said I can only base my answer on what I felt growing up but I never had this decision to make so it's difficult to compare,2.087,2.087,3.252,1,,,11.576,14.452,15.111,3,40,34,7.367,12.017,13.295,3,24,56,7.234,13.765,14.95,5,,35,6.962,13.046,14.281,4,,2,2.949,4.887,6.291,2,,12,4.565,8.496,10.019,3,86,25,11.799,13.972,15.009,2,80,33,0.162,0.162,1.491,1,,,5.965,10.367,10.841,3,62,32,11.225,14.564,15.126,3,50,,0.747,13.757,15.016,5,34,53,4.546,13.904,15.014,4,56,34,11.357,13.117,15.008,2,46,,60d60958e8f530cfe680a54c,60d60958e8f530cfe680a54c,611666eb61bb33529fc1877d,fact,pb
2021-08-15 17:22:00,2021-08-15 17:27:57,0,77.96.104.86,100,356,1,2021-08-15 17:27:57,R_3fw6lXZp4vx7q30,,,,,52.5778045654296875,-2.096099853515625,anonymous,EN-GB,1,32,,,,,,,10,6.809,14.272,142.49,2,my view is that if its already growing it will be able to feel pain.,3.534,6.71,7.57,3,32,23,5.956,6.668,7.481,2,78,85,11.608,13.08,13.675,2,72,81,4.073,6.41,7.028,3,5,94,9.651,13.059,13.628,7,6,96,3.46,6.516,7.152,6,23,65,4.433,8.563,9.249,3,48,36,3.922,8.49,9.206,5,72,11,6.907,7.883,8.5,3,95,89,3.623,4.959,5.466,3,99,98,5.308,6.161,6.688,2,92,88,5.061,7.022,7.589,3,17,71,6.547,9.426,10.195,5,21,42,4.663,7.28,7.855,5,98,99,5a52961c76d1c60001aaafa7,5a52961c76d1c60001aaafa7,611666eb61bb33529fc1877d,fact,ab
2021-08-15 17:23:30,2021-08-15 17:28:00,0,86.173.234.73,100,270,1,2021-08-15 17:28:01,R_20MbQmRk6Z56TH2,,,,,52.3842010498046875,-2.2223968505859375,anonymous,EN-GB,1,51,,,,,,,91,7.983,40.19,47.556,4,I understand that the foetus can experience pain at about the halfway stage of development in the womb,3.848,8.152,9.383,4,51,89,11.87,11.87,15.01,1,70,,6.057,6.057,8.392,1,,73,4.408,9.236,10.338,5,79,83,8.148,11.522,12.6,3,71,93,3.601,5.307,6.929,2,71,79,10.151,11.975,13.192,2,100,100,8.23,8.23,15.108,1,60,,4.165,6.601,7.64,2,81,96,8.071,10.266,11.304,2,34,57,6.62,10.328,11.665,3,64,61,8.088,9.366,10.612,2,60,82,0.178,2.965,6.409,3,60,67,2.183,5.127,6.19,2,53,89,5ea0b332440c6a0a2b78b2df,5ea0b332440c6a0a2b78b2df,611666eb61bb33529fc1877d,fact,ab
2021-08-15 17:22:16,2021-08-15 17:28:01,0,86.183.31.42,100,344,1,2021-08-15 17:28:01,R_3MbuMFVFx8xAYJs,,,,,56.117401123046875,-3.5345001220703125,anonymous,EN-GB,1,,,,33,,,,80,5.239,48.348,49.189,8,"I have no legitimate evidence to back up my opinion that they are unfit for human consumption, however, I personally feel like with genetic modification, there surely must be some negatives to the consumption of new chemicals etc. ",7.074,10.167,12.554,3,37,50,2.238,9.386,10.378,3,27,80,3.563,9.414,9.836,6,29,82,3.516,6.827,7.171,3,34,84,1.578,9.873,11.204,5,71,53,10.802,12.999,13.923,3,0,100,6.429,13.369,14.384,7,57,76,4.433,6.391,7.367,3,100,100,3.15,5.824,7.792,2,,100,5.581,8.018,8.544,3,83,83,4.521,5.544,6.032,2,77,81,4.948,10.321,11.527,8,81,83,4.732,7.396,7.831,4,0,100,5.027,9.307,10.442,5,11,90,60e30e5d02e303d01c7f84a5,60e30e5d02e303d01c7f84a5,611666eb61bb33529fc1877d,fact,gm
2021-08-15 17:24:58,2021-08-15 17:29:40,0,82.18.181.12,100,282,1,2021-08-15 17:29:40,R_1LLtIRyzsPzMKzA,,,,,53.80169677734375,-1.7848052978515625,anonymous,EN-GB,1,,,18,,,,,72,21.801,33.661,47.033,6,"Millions of people are vaccinated every year and you hardly ever hear of problems occurring ",5.268,6.767,7.689,2,29,7,7.606,10.977,11.9,2,75,75,6.355,7.569,8.285,2,1,38,6.28,8.858,9.691,2,51,42,6.636,9.053,9.751,3,73,76,4.669,6.041,6.734,2,33,75,11.441,14.245,15.127,2,76,70,7.992,9.637,10.341,2,74,75,6.026,7.046,7.689,2,80,81,9.829,11.187,11.852,2,71,73,5.953,7.151,7.889,2,51,51,3.616,7.845,8.4,3,72,73,4.713,5.888,6.527,2,32,74,11.555,12.586,13.338,2,94,74,6086c333d6eb73cfdd564e90,6086c333d6eb73cfdd564e90,611666eb61bb33529fc1877d,fact,va
2021-08-15 17:26:32,2021-08-15 17:29:56,0,213.205.198.121,100,204,1,2021-08-15 17:29:57,R_pB2Nvo6ntsHZgBP,,,,,51.5885009765625,-0.102996826171875,anonymous,EN-GB,1,,89,,,,,,62,4.208,45.886,47.076,20,They are desperate for money,4.556,6.162,6.802,2,69,25,3.287,5.31,6.514,4,93,73,4.401,7.557,8.228,5,0,100,4.489,6.093,6.82,3,7,88,3.395,7.459,8.284,5,77,31,2.384,5.393,6.476,3,88,24,4.732,7.217,7.971,3,92,80,3.673,8.246,8.949,5,95,67,3.95,5.277,6.29,2,100,100,6.392,8.036,8.639,3,2,98,4.167,5.529,6.583,2,73,75,5.019,8.472,9.157,5,7,13,5.648,7.271,7.998,3,3,76,4.803,10.039,10.627,8,100,92,604b6aea586d035690aa609f,604b6aea586d035690aa609f,611666eb61bb33529fc1877d,fact,su
2021-08-15 17:17:06,2021-08-15 17:30:19,0,92.40.174.217,100,793,1,2021-08-15 17:30:20,R_qxQwvYRIp1K3VHX,,,,,51.49639892578125,-0.122406005859375,anonymous,EN-GB,1,,,,82,,,,68,10.518,40.811,46.9,17,"I feel this way because most crops I eat are genetically modified so would say safe ",0.716,1.929,3.076,3,50,50,0.736,1.903,3.023,4,50,50,9.664,11.28,12.239,3,50,50,0.943,2.072,2.674,2,50,50,0.593,1.092,15.014,2,,,0.464,2.051,2.971,5,50,50,0.557,1.788,2.713,3,50,,0.741,2.01,3.031,3,50,,1.786,2.922,3.363,3,,,3.758,4.799,5.373,2,52,,0,0,15.115,0,,,0.912,4.207,4.906,5,50,51,0.662,1.761,2.228,4,50,,0.683,2.418,3.443,3,50,50,5fb2ac911137f48e7805f016,5fb2ac911137f48e7805f016,611666eb61bb33529fc1877d,fact,gm
2021-08-15 17:27:42,2021-08-15 17:31:26,0,78.86.138.154,100,224,1,2021-08-15 17:31:26,R_7TztB1q8QlQzjj3,,,,,51.49639892578125,-0.122406005859375,anonymous,EN-GB,1,72,,,,,,,33,5.668,22.737,66.02,11,"That is when I believe it is biologically but I'm not sure as I've never been pregnant ",2.986,3.962,4.525,2,75,32,2.938,3.683,4.334,2,35,76,1.27,4.744,5.334,3,65,66,3.961,6.207,9.197,3,69,71,1.164,3.445,3.771,3,31,79,2.284,3.413,3.845,2,33,75,1.161,9.414,9.847,5,61,72,3.429,4.372,8.309,2,76,78,5.101,6.413,7.053,2,36,68,3.879,5.021,5.391,2,73,74,3.463,5.312,5.777,2,42,72,3.91,8.34,8.833,4,18,91,3.532,4.598,5.032,2,22,71,7.513,12.15,13.288,5,53,71,5f75ce47cf5ee9279b5a47d1,5f75ce47cf5ee9279b5a47d1,611666eb61bb33529fc1877d,fact,ab
2021-08-15 17:25:32,2021-08-15 17:32:32,0,86.27.90.174,100,419,1,2021-08-15 17:32:32,R_1KxwO17h3zpS97l,,,,,55.8802947998046875,-4.3054962158203125,anonymous,EN-GB,1,,,,,,,100,100,32.693,37.563,48.279,2,"I really don't think that such a major decision should be made any earlier than 20 years old. We all change or attitudes , beliefs and opionions such a lot in our teens.",7.486,9.423,11.285,2,31,69,9.21,11.961,13.945,3,32,70,9.932,14.429,15.007,2,33,71,0,0,4.164,0,,,14.893,14.893,15.114,1,69,,5.254,7.775,9.338,2,0,100,4.998,6.214,8.775,2,100,100,11.775,14.423,15.007,2,68,68,6.624,9.919,12.579,2,68,82,13.925,13.925,15.116,1,100,,6.025,9.44,11.061,2,100,100,6.511,10.374,12.089,3,33,69,0.064,14.839,15.014,4,0,100,0,0,15.008,0,,,604b9da9b8382c606f144197,604b9da9b8382c606f144197,611666eb61bb33529fc1877d,fact,pb
2021-08-15 17:26:36,2021-08-15 17:32:39,0,82.23.32.241,100,362,1,2021-08-15 17:32:39,R_3RpxFWdPsQNTdTD,,,,,50.834503173828125,-0.186004638671875,anonymous,EN-GB,1,,,,,,68,,68,37.09,50.831,52.154,5,I think there are some cases where the biomedical tests have to unfortunately include animals to benefit humans to cure some awful diseases,5.438,10.579,11.894,2,28,31,0.336,11.928,13.306,4,32,32,9.584,12.096,14.917,2,67,35,0.571,9.7,11.041,3,32,34,9.44,14.201,15.007,3,52,26,4.159,6.166,7.566,2,67,67,0,0,15.008,0,85,,0.351,10.21,11.492,4,67,66,6.54,9.849,15.107,2,33,68,0,0,1.198,0,,,5.183,7.571,8.842,2,66,31,7.545,12.965,14.197,3,32,32,10.715,14.362,15.008,3,66,32,6.953,13.615,15.11,3,78,70,5ebab682ab162001c5457928,5ebab682ab162001c5457928,611666eb61bb33529fc1877d,fact,br
